,Heading,Subheading,Publisher,Published,Found
0,Buildup wins Best Stand Design &amp; Build Award at Middle East Event Show - ZAWYA,"The accolade was awarded for their outstanding project executed for Tawazun at the 2023 IDEX exhibition in Abu Dhabi. Buildup, a leading company ...",www.zawya.com,2024-06-18 11:08:54,2024-06-18 15:16:10
1,Congress Asset Management Co. MA Acquires 39 Shares of Vanguard Growth ETF ...,... companies with MarketBeat.com's FREE daily email newsletter. « PREVIOUS HEADLINE. Congress Asset Management Co. MA Reduces Stock Holdings in IDEX Co.,www.defenseworld.net,2024-06-18 10:54:03,2024-06-18 15:16:10
2,IDEX Biometrics Receives Production Order for IDEX Pay - Fintech Finance,"IDEX Biometrics has received a production order from Beautiful Card Corporation (BCC), in support of bank launches in Asia.",ffnews.com,2024-06-18 10:39:25,2024-06-18 15:16:10
3,Worker Dies in Jwaneng Mine Accident - IDEX Online,"In a statement the company said: ""It is with regret and deep sadness that we inform you of a tragic incident involving a crane and drill rig at ...",.google.com,2024-06-18 09:33:00,2024-06-18 15:16:10
4,"Identity News Digest – June 18, 2024 - FindBiometrics",IDEX Biometrics has received a production order from Beautiful Card Corporation ... company is dedicated to providing users with the best content and ...,findbiometrics.com,2024-06-18 09:20:46,2024-06-18 15:16:10
5,Botswana Eyes Greater Stake in De Beers - Israeli Diamond Industry,Anglo American acquired its majority share in 2011 by purchasing the Oppenheimer family's 40% stake for $5.1 billion. In a related report on IDEX ...,en.israelidiamond.co.il,2024-06-18 06:03:15,2024-06-18 15:16:10
6,Department Store U-Turn on Jewelry Sales,"(IDEX Online) - Kohl's, the US retail chain, aims to sell more jewelry in its almost 1,200 department stores. It represents something of a U-turn for ...",.google.com,2024-06-18 05:56:44,2024-06-18 15:16:10
7,IDEX Co. (NYSE:IEX) Shares Sold by Congress Asset Management Co. MA - MarketBeat,"IDEX Corporation, together with its subsidiaries, provides applied solutions worldwide. The company operates through three segments: Fluid & Metering ...",www.marketbeat.com,2024-06-18 05:38:43,2024-06-18 15:16:10
8,How banks can deploy software solutions faster - Finextra,Ukheshe rebrands to EFT Corporation. Ukheshe. 34 m. Company. Idex Biometrics books production order from Beautiful Card Corporation. Idex Biometrics.,www.finextra.com,2024-06-18 04:41:14,2024-06-18 15:16:10
9,"Ideanomics Inc. filed SEC Form 8-K: Entry into a Material Definitive Agreement, Leadership ...","... IDEX) (""Ideanomics"" or the ""Company""), a global company focused on accelerating the commercial adoption of electric vehicles, announced today its ...",quantisnow.com,2024-06-18 04:30:18,2024-06-18 15:16:10
10,HP Inc. Names Fama Francisco to Board of Directors - IT News Online,"Disclosure of Voting Rights in IDEX Biometrics to Chair, Morten Opstad – 17 June 2024- more... Press Releases via PR Newswire. SensorFu supplies ...",www.itnewsonline.com,2024-06-18 02:33:40,2024-06-18 15:16:10
11,"Verizon to report 2Q earnings July 22, 2024 - IT News Online","The company will present results on a webcast beginning at 8:30 a.m. ... Disclosure of Voting Rights in IDEX Biometrics to Chair, Morten Opstad – 17 ...",www.itnewsonline.com,2024-06-18 01:35:50,2024-06-18 15:16:10
12,"DA-Design to attend IDEX Exhibition in Abu Dhabi, February 17-21, 2013",DA-Design participates in IDEX to exhibit its high-tech solutions that help improve performance of military and space companies.,www.railway-technology.com,2024-06-17 23:05:23,2024-06-18 15:16:10
13,"Ideanomics Increases Loan Agreement, Amends SEPA - Investing.com","IDEX. 1.94%. NEW YORK – Ideanomics, Inc. (NASDAQ:IDEX (NYSE:IEX)), a company specializing in motor vehicles and passenger car bodies, announced ...",www.investing.com,2024-06-17 17:41:15,2024-06-18 15:16:10
14,IDEX Biometrics Chair Holds Significant Voting Control - TipRanks.com,"IDEX Biometrics (IDXAD) has released an update. Morten Opstad, board chair of IDEX Biometrics, controls 30.15% of the company's votes for the ...",www.tipranks.com,2024-06-17 17:06:56,2024-06-18 15:16:10
15,Ideanomics Increases Loan and Expands Equity Agreement - TipRanks.com,"An announcement from Ideanomics (IDEX) is now available. A company amended its promissory note on April 25, 2024, increasing the loan amount to ...",www.tipranks.com,2024-06-17 17:04:45,2024-06-18 15:16:10
16,"Disclosure of Voting Rights in IDEX Biometrics to Chair, Morten Opstad – 17 June 2024","As an industry-enabler we partner with leading card manufacturers and technology companies to bring our solutions to market. For more information, ...",finance.yahoo.com,2024-06-17 16:23:33,2024-06-18 15:16:10
17,ASHFORD TRUST SETS SECOND QUARTER EARNINGS RELEASE AND CONFERENCE ...,The live broadcast of Ashford Trust's quarterly conference call will be available online at the Company's ... Disclosure of Voting Rights in IDEX ...,ca.finance.yahoo.com,2024-06-17 16:16:38,2024-06-18 15:16:10
18,IDEX Corp. stock outperforms competitors on strong trading day - MarketWatch,"Company Close Updates. IDEX Corp. stock outperforms competitors on strong trading day. Published: June 18, 2024 at 5:23 p.m. ET. By. MarketWatch ...",www.marketwatch.com,2024-06-18 16:34:24,2024-06-19 13:23:08
19,IDEX Corp. stock outperforms competitors on strong trading day - MarketWatch,"This was the stock's second consecutive day of gains. IDEX Corp. closed $44.01 below its 52-week high ($246.36), which the company achieved on March ...",www.marketwatch.com,2024-06-18 16:34:18,2024-06-19 13:23:08
20,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results | IDEX Stock News","Ideanomics (NASDAQ: IDEX) reported its fourth quarter and full year 2023 financial results on June 18, 2024. The company focuses on electric ...",www.stocktitan.net,2024-06-18 16:23:04,2024-06-19 13:23:08
21,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results - GlobeNewswire","NEW YORK, June 18, 2024 (GLOBE NEWSWIRE) -- Ideanomics (NASDAQ: IDEX) (",www.globenewswire.com,2024-06-18 16:16:27,2024-06-19 13:23:08
22,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results - Yahoo Finance","NEW YORK, June 18, 2024 (GLOBE NEWSWIRE) -- Ideanomics (NASDAQ: IDEX) (""Ideanomics"" or the ""Company""), a global company focused on accelerating ...",finance.yahoo.com,2024-06-18 16:13:21,2024-06-19 13:23:08
23,IDEX Corp. stock outperforms competitors on strong trading day - MarketWatch,"Company Close Updates. IDEX Corp. stock outperforms competitors on strong trading day. Published: June 18, 2024 at 5:23 p.m. ET. By. MarketWatch ...",www.marketwatch.com,2024-06-18 21:34:24+00:00,2024-06-19 17:06:57
24,IDEX Corp. stock outperforms competitors on strong trading day - MarketWatch,"This was the stock's second consecutive day of gains. IDEX Corp. closed $44.01 below its 52-week high ($246.36), which the company achieved on March ...",www.marketwatch.com,2024-06-18 21:34:18+00:00,2024-06-19 17:06:57
25,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results | IDEX Stock News","Ideanomics (NASDAQ: IDEX) reported its fourth quarter and full year 2023 financial results on June 18, 2024. The company focuses on electric ...",www.stocktitan.net,2024-06-18 21:23:04+00:00,2024-06-19 17:06:57
26,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results - GlobeNewswire","NEW YORK, June 18, 2024 (GLOBE NEWSWIRE) -- Ideanomics (NASDAQ: IDEX) (",www.globenewswire.com,2024-06-18 21:16:27+00:00,2024-06-19 17:06:57
27,"Ideanomics, Inc. Reports Q4 and Full Year 2023 Financial Results - Yahoo Finance","NEW YORK, June 18, 2024 (GLOBE NEWSWIRE) -- Ideanomics (NASDAQ: IDEX) (""Ideanomics"" or the ""Company""), a global company focused on accelerating ...",finance.yahoo.com,2024-06-18 21:13:21+00:00,2024-06-19 17:06:57
28,US Jewelers Warn Congress over Sanctions - IDEX Online,MY IDEX. My Bids & Asks My Purchases My Sales Manage Listings IDEX Onsite Company Information Branches Information Personal Information- Logout.,.google.com,2024-06-19 23:41:56+00:00,2024-06-20 01:06:48
29,Ukheshe rebrands as EFT Corporation - Electronic Payments International,... company's ability to offer innovative ... More Relevant. View More- News- IDEX Biometrics receives production order from Beautiful Card Corporation.,www.electronicpaymentsinternational.com,2024-06-19 23:29:36+00:00,2024-06-20 01:06:48
30,"Metering Pumps MarketSize, Opportunities, Top Companies - openPR.com","IDEX Corporation, headquartered in Illinois, US is a globally recognized industrial company specializing in fluid and metering technologies. With ...",www.openpr.com,2024-06-19 22:56:15+00:00,2024-06-20 01:06:48
31,IDEX Biometrics extraordinary general meeting held on 19 June 2024 - Yahoo Finance,"Following the issue of the Tranche 2 shares, the Company's share capital is NOK 47,018,983.20 divided into 313,459,888 shares each with a nominal ...",finance.yahoo.com,2024-06-19 21:17:15+00:00,2024-06-20 01:06:48
32,IDEX Biometrics receives production order from Beautiful Card Corporation - Yahoo Finance,"The company specialises in the manufacturing, personalising, and packaging of payment and multiple-application cards. IDEX Pay based biometric smart ...",finance.yahoo.com,2024-06-19 20:54:13+00:00,2024-06-20 01:06:48
33,Looking Into IDEX's Recent Short Interest - IDEX (NYSE:IEX) - Benzinga,"The company recently reported that it has 892 thousand shares sold short, which is 1.34% of all regular shares that are available for trading. Based ...",www.benzinga.com,2024-06-19 19:27:52+00:00,2024-06-20 01:06:48
34,Biometrics cutting the line of in-person payments innovations: Mastercard,... Idex Pay from Taiwan's Beautiful Card Corporation (BCC). BCC has also received a Letter of Approval (LoA) from Mastercard for its Idex Pay-based ...,www.biometricupdate.com,2024-06-19 19:22:06+00:00,2024-06-20 01:06:48
35,MIL-OSI Economics: Essi Eerola appointed Adviser to the Board of the Bank of Finland,"MIL-OSI: IDEX Biometrics extraordinary general meeting held on 19 June 2024- MIL-OSI Publisher - June 20, 2024. MIL-OSI: Azerion successfully places ...",foreignaffairs.co.nz,2024-06-19 18:52:48+00:00,2024-06-20 01:06:48
36,"Pharmaceutical Processing Seals Global Market Rising Trends, - openPR.com","... IDEX Corporation, Marco Rubber & Plastic Products Inc ... Chesterton Company, M&C TechGroup Germany GmbH, Meccanotecnica Umbra SpA, Vee Packings Inc ...",www.openpr.com,2024-06-19 18:12:49+00:00,2024-06-20 01:06:48
37,10.52-Carat Pink Diamond Rakes In Mind-Boggling $13.3 Million,"... IDEX Online reports. The final price equates to over $1.3 million per carat. With a pre-sale estimate of $9 million to $12 million, the diamond ...",en.israelidiamond.co.il,2024-06-19 17:04:21+00:00,2024-06-20 01:06:48
38,Botswana's Economy Hit by Diamond Slump - IDEX Online,"(IDEX Online) - Botswana, which relies on diamonds for 80 per cent of its export revenue, says its economy is being hit by a global slump in demand.",.google.com,2024-06-19 14:58:54+00:00,2024-06-20 01:06:48
39,Ideanomics Inc (IDEX)'s highs and lows: A closer look at its stock price fluctuations,"ROTH Capital also rated IDEX shares as 'Buy', setting a target price of $7 on the company's shares in an initiating report dated April 14, 2021. 3 ...",www.uspostnews.com,2024-06-19 14:26:09+00:00,2024-06-20 01:06:48
40,IDEX Biometrics Holds Successful Extraordinary Meeting - TipRanks.com,"The company issued 5,393,120 shares at NOK 1.65 each and announced the subscription period for a subsequent offering, with detailed criteria ...",www.tipranks.com,2024-06-19 13:16:16+00:00,2024-06-20 01:06:48
41,ADNEC Group promotes IDEX and NAVDEX 2025 at Eurosatory 2024,"... (IDEX) and Naval Defence & Maritime ... Several exhibitors from the Middle East region, including EDGE Group, Al Yah Satellite Communications Company ...",www.wam.ae,2024-06-19 12:12:38+00:00,2024-06-20 01:06:48
42,PRESSR: ADNEC Group promotes IDEX and NAVDEX 2025 at Eurosatory 2024,Abu Dhabi: As part of its global promotional campaign for the 2025 International Defence Exhibition and Conference (IDEX) ... Company. About- Features ...,www.tradingview.com,2024-06-19 11:42:26+00:00,2024-06-20 01:06:48
43,Integrated Advisors Network LLC Sells 309 Shares of Alibaba Group Holding Limited (NYSE:BABA),... company in its most recent 13F filing with the Securities and Exchange ... Reduces Holdings in IDEX Co. (NYSE:IEX)- Vanguard Group Inc. Increases ...,www.defenseworld.net,2024-06-19 09:49:36+00:00,2024-06-20 01:06:48
44,IDEX CORP revenue breakdown overview - BMV:IEX - TradingView,See IDEX CORP revenue breakdown by source and country: learn where the money comes from to better understand how the company operates.,www.tradingview.com,2024-06-19 06:16:48+00:00,2024-06-20 01:06:48
